0.00,-3.50170535966753E-03,-2.41841375827789E-02,6.00360706448554E-03,6.64139175415039E+00,-2.05700159072875E+00,5.05462455749511E+00,0.00,AppleWatch,blah,73,TRUE
0.00,-4.33862209320068E-03,-2.49332971870899E-02,7.34582822769880E-03,9.25416183471679E+00,-2.54602527618408E+00,6.76000690460205E+00,0.00,AppleWatch,blah,73,TRUE
0.00,-5.42334374040365E-03,-2.71916054189205E-02,8.24403017759323E-03,9.97295475006103E+00,-2.83718419075012E+00,7.41508102416992E+00,0.00,AppleWatch,blah,73,TRUE
0.00,-6.18043774738907E-03,-3.04996538907289E-02,8.61810520291328E-03,9.66746807098388E+00,-2.91193246841430E+00,7.19986915588378E+00,0.00,AppleWatch,blah,73,TRUE
0.00,-6.57898606732487E-03,-3.28553766012191E-02,9.28942020982503E-03,9.39507675170898E+00,-2.99335765838623E+00,6.98514366149902E+00,0.00,AppleWatch,blah,73,TRUE
0.00,-6.70002307742834E-03,-3.56608293950557E-02,1.01976720616221E-02,9.12287139892578E+00,-3.12985563278198E+00,6.75870609283447E+00,0.00,AppleWatch,blah,73,TRUE
0.00,-6.95633934810757E-03,-3.82273569703102E-02,1.13086942583322E-02,8.82447052001953E+00,-3.30395030975341E+00,6.54085111618041E+00,0.00,AppleWatch,blah,73,TRUE
0.00,-7.36203230917453E-03,-4.10548113286495E-02,1.25956572592258E-02,8.49997043609619E+00,-3.50804662704467E+00,6.33108043670654E+00,0.00,AppleWatch,blah,73,TRUE
0.00,-7.63934105634689E-03,-4.02701497077941E-02,1.31951654329895E-02,8.46713829040527E+00,-3.61987137794494E+00,6.37475872039794E+00,0.00,AppleWatch,blah,73,TRUE
0.00,-7.67057389020919E-03,-3.94395180046558E-02,1.29107795655727E-02,8.17570495605468E+00,-3.66336011886596E+00,6.30554103851318E+00,0.00,AppleWatch,blah,73,TRUE
0.00,-7.94812850654125E-03,-3.78240272402763E-02,1.20223285630345E-02,5.81578922271728E+00,-3.45195245742797E+00,4.44550514221191E+00,0.00,AppleWatch,blah,73,TRUE
