0.00,-9.45165567100048E-03,-9.60010755807161E-03,6.54016761109232E-03,5.35080814361572E+00,4.14635121822357E-01,-4.86700087785720E-02,0.00,AppleWatch,blah,73,TRUE
0.00,-9.52466391026973E-03,-1.16082606837153E-02,6.18754280731081E-03,6.76613950729370E+00,2.59407699108123E-01,-1.38896322250366E+00,0.00,AppleWatch,blah,73,TRUE
0.00,-1.11274328082799E-02,-1.20265334844589E-02,6.91988086327910E-03,8.05990886688232E+00,-5.69179505109786E-02,-1.19960939884185E+00,0.00,AppleWatch,blah,73,TRUE
0.00,-1.16270501166582E-02,-1.29763586446642E-02,6.99296034872531E-03,8.32333374023437E+00,-1.43863886594772E-01,-9.10351872444152E-01,0.00,AppleWatch,blah,73,TRUE
0.00,-1.21365236118435E-02,-1.49390362203121E-02,6.82081002742052E-03,8.30889511108398E+00,-8.58259499073028E-02,-9.46671843528747E-01,0.00,AppleWatch,blah,73,TRUE
0.00,-1.28637198358774E-02,-1.57583933323621E-02,6.74219150096178E-03,8.30335235595703E+00,-1.71550065279006E-02,-9.58398878574371E-01,0.00,AppleWatch,blah,73,TRUE
0.00,-1.33940270170569E-02,-1.73036120831966E-02,6.62490585818886E-03,8.29441642761230E+00,4.99981939792633E-02,-9.86746609210968E-01,0.00,AppleWatch,blah,73,TRUE
0.00,-1.36698409914970E-02,-1.83148588985204E-02,6.69452454894781E-03,8.29211521148681E+00,1.62315547466278E-01,-1.00723922252655E+00,0.00,AppleWatch,blah,73,TRUE
0.00,-1.32733713835477E-02,-1.83222740888595E-02,6.31293887272477E-03,8.25258636474609E+00,1.80452138185501E-01,-1.02122008800506E+00,0.00,AppleWatch,blah,73,TRUE
0.00,-1.24179879203438E-02,-1.81419942528009E-02,5.41472900658845E-03,8.26874828338623E+00,1.15851700305938E-01,-9.88304734230041E-01,0.00,AppleWatch,blah,73,TRUE
0.00,-1.14467069506645E-02,-1.73318050801753E-02,4.46206750348210E-03,7.56568193435668E+00,1.09217777848243E-01,-5.29172301292419E-01,0.00,AppleWatch,blah,73,TRUE
0.00,-1.15289650857448E-02,-1.71178840100765E-02,3.32101597450673E-03,4.86127233505249E+00,3.81520658731460E-01,-1.19592237472534E+00,0.00,AppleWatch,blah,73,TRUE
