1.340601742267608643e-01,-5.250724405050277710e-02,-6.588651984930038452e-02,4.075789642333984375e+01,-4.623968601226806641e+00,6.873480224609375000e+01
1.345591694116592407e-01,-6.249235197901725769e-02,-7.132954895496368408e-02,4.457321929931640625e+01,-4.007337093353271484e+00,7.487020111083984375e+01
1.331029534339904785e-01,-7.328391820192337036e-02,-7.594859600067138672e-02,4.841263580322265625e+01,-3.737373590469360352e+00,8.093827056884765625e+01
1.334756016731262207e-01,-8.423289656639099121e-02,-8.014851808547973633e-02,5.232048797607421875e+01,-3.632219552993774414e+00,8.689224243164062500e+01
1.346785873174667358e-01,-9.484972059726715088e-02,-8.539292216300964355e-02,5.630287170410156250e+01,-3.173668622970581055e+00,9.284277343750000000e+01
1.359918117523193359e-01,-1.050517186522483826e-01,-9.154756367206573486e-02,6.034587860107421875e+01,-2.007755279541015625e+00,9.863368225097656250e+01
1.352578848600387573e-01,-1.147684454917907715e-01,-9.734088182449340820e-02,6.436681365966796875e+01,1.024888753890991211e-01,1.043077926635742188e+02
1.329440176486968994e-01,-1.243435516953468323e-01,-1.016365885734558105e-01,6.826776123046875000e+01,2.978504180908203125e+00,1.097509155273437500e+02
1.306631416082382202e-01,-1.348925828933715820e-01,-1.052932813763618469e-01,7.188749694824218750e+01,5.439344406127929688e+00,1.148329315185546875e+02
1.319872736930847168e-01,-1.472999006509780884e-01,-1.095981001853942871e-01,7.542947387695312500e+01,7.228557586669921875e+00,1.197310333251953125e+02
1.378436833620071411e-01,-1.587223112583160400e-01,-1.139511391520500183e-01,7.874987792968750000e+01,8.424869537353515625e+00,1.242020950317382812e+02
1.396800428628921509e-01,-1.690199971199035645e-01,-1.170717030763626099e-01,8.164865112304687500e+01,9.068656921386718750e+00,1.280518188476562500e+02
1.373167037963867188e-01,-1.793608367443084717e-01,-1.196964830160140991e-01,8.415314483642578125e+01,8.896200180053710938e+00,1.312225952148437500e+02
1.355124562978744507e-01,-1.853765994310379028e-01,-1.199254542589187622e-01,8.628091430664062500e+01,8.207110404968261719e+00,1.337460937500000000e+02
1.331590265035629272e-01,-1.858368217945098877e-01,-1.173643618822097778e-01,8.803988647460937500e+01,7.482477188110351562e+00,1.356935424804687500e+02
1.291282176971435547e-01,-1.840394884347915649e-01,-1.147094294428825378e-01,8.951873779296875000e+01,6.904435157775878906e+00,1.371588287353515625e+02
1.258761584758758545e-01,-1.826080083847045898e-01,-1.130558997392654419e-01,9.081861877441406250e+01,6.707853317260742188e+00,1.382385559082031250e+02
1.229919940233230591e-01,-1.819845139980316162e-01,-1.122202649712562561e-01,9.192809295654296875e+01,6.987545013427734375e+00,1.388899688720703125e+02
1.172908544540405273e-01,-1.813895702362060547e-01,-1.106755509972572327e-01,9.281906127929687500e+01,7.728005409240722656e+00,1.391157226562500000e+02
1.082377135753631592e-01,-1.802324652671813965e-01,-1.082253605127334595e-01,9.355694580078125000e+01,8.497591972351074219e+00,1.388818054199218750e+02
9.888459742069244385e-02,-1.791727840900421143e-01,-1.054209172725677490e-01,9.419992065429687500e+01,8.863344192504882812e+00,1.382858581542968750e+02
9.187210351228713989e-02,-1.794522404670715332e-01,-1.026585698127746582e-01,9.470832061767578125e+01,8.623239517211914062e+00,1.373196105957031250e+02
8.541941642761230469e-02,-1.808083653450012207e-01,-9.874974191188812256e-02,9.504177856445312500e+01,7.983780860900878906e+00,1.360982055664062500e+02
7.688427716493606567e-02,-1.816613078117370605e-01,-9.396930038928985596e-02,9.535820007324218750e+01,7.136517524719238281e+00,1.346772460937500000e+02
6.710460782051086426e-02,-1.809446364641189575e-01,-8.883464336395263672e-02,9.566587829589843750e+01,5.979062080383300781e+00,1.330325927734375000e+02
5.700679495930671692e-02,-1.796522736549377441e-01,-8.229015767574310303e-02,9.588324737548828125e+01,4.697847366333007812e+00,1.312366943359375000e+02
4.652334004640579224e-02,-1.787360757589340210e-01,-7.549242675304412842e-02,9.616079711914062500e+01,3.601425647735595703e+00,1.294589538574218750e+02
3.691651299595832825e-02,-1.779113858938217163e-01,-6.940159201622009277e-02,9.642350769042968750e+01,2.916878223419189453e+00,1.277473754882812500e+02
2.858529239892959595e-02,-1.788871884346008301e-01,-6.445620208978652954e-02,9.670381927490234375e+01,2.597612142562866211e+00,1.261417999267578125e+02
2.197417058050632477e-02,-1.816035956144332886e-01,-6.090603396296501160e-02,9.691185760498046875e+01,2.547946453094482422e+00,1.246049346923828125e+02
1.524626463651657104e-02,-1.839639842510223389e-01,-5.719836056232452393e-02,9.706030273437500000e+01,2.598935604095458984e+00,1.230493087768554688e+02
7.467790972441434860e-03,-1.853017956018447876e-01,-5.228361487388610840e-02,9.703407287597656250e+01,2.734484195709228516e+00,1.215282592773437500e+02
-7.481020875275135040e-04,-1.855364441871643066e-01,-4.660770297050476074e-02,9.694948577880859375e+01,2.937545537948608398e+00,1.200626373291015625e+02
-7.415946573019027710e-03,-1.851775646209716797e-01,-4.292456060647964478e-02,9.694404602050781250e+01,3.207576751708984375e+00,1.186987152099609375e+02
-1.082426030188798904e-02,-1.849203109741210938e-01,-4.064491391181945801e-02,9.688290405273437500e+01,3.386870384216308594e+00,1.173882522583007812e+02
-1.327353157103061676e-02,-1.848320960998535156e-01,-3.715785592794418335e-02,9.665107727050781250e+01,3.649092197418212891e+00,1.161246490478515625e+02
-1.719285175204277039e-02,-1.831842809915542603e-01,-3.255202248692512512e-02,9.630519866943359375e+01,4.008349418640136719e+00,1.149193572998046875e+02
-2.108486555516719818e-02,-1.796290278434753418e-01,-2.845920622348785400e-02,9.595274353027343750e+01,4.475347042083740234e+00,1.137931365966796875e+02
-2.255770564079284668e-02,-1.757237315177917480e-01,-2.645132876932621002e-02,9.566619873046875000e+01,4.931383609771728516e+00,1.126923065185546875e+02
-2.230064943432807922e-02,-1.728974282741546631e-01,-2.538858354091644287e-02,9.523301696777343750e+01,5.481327056884765625e+00,1.115924301147460938e+02
-2.212068066000938416e-02,-1.704348772764205933e-01,-2.451604977250099182e-02,9.488569641113281250e+01,6.172550201416015625e+00,1.105453643798828125e+02
-2.123920246958732605e-02,-1.668643057346343994e-01,-2.487644180655479431e-02,9.453260803222656250e+01,6.737789630889892578e+00,1.094851989746093750e+02
-1.999726146459579468e-02,-1.632446050643920898e-01,-2.412447705864906311e-02,9.409230041503906250e+01,7.214709281921386719e+00,1.083655242919921875e+02
-2.040886878967285156e-02,-1.594954729080200195e-01,-2.243596315383911133e-02,9.357534790039062500e+01,7.594803810119628906e+00,1.071899337768554688e+02
-2.084318920969963074e-02,-1.550723165273666382e-01,-2.107733488082885742e-02,9.305883789062500000e+01,7.657811641693115234e+00,1.059921875000000000e+02
-1.918054558336734772e-02,-1.502570211887359619e-01,-1.937246508896350861e-02,9.250115966796875000e+01,7.720457077026367188e+00,1.048512268066406250e+02
-1.701807603240013123e-02,-1.452777832746505737e-01,-1.932578161358833313e-02,9.208889770507812500e+01,7.998763084411621094e+00,1.038550262451171875e+02
-1.374065689742565155e-02,-1.408967077732086182e-01,-2.223924547433853149e-02,9.182595062255859375e+01,8.256217956542968750e+00,1.029590835571289062e+02
-8.228274993598461151e-03,-1.380541920661926270e-01,-2.525012008845806122e-02,9.155189514160156250e+01,8.304269790649414062e+00,1.021235275268554688e+02
-3.355677705258131027e-03,-1.362709701061248779e-01,-2.656695060431957245e-02,9.121910858154296875e+01,8.354887008666992188e+00,1.013038635253906250e+02
-1.854967325925827026e-03,-1.338981688022613525e-01,-2.661526203155517578e-02,9.080967712402343750e+01,8.502637863159179688e+00,1.004504776000976562e+02
-1.645815325900912285e-03,-1.308609694242477417e-01,-2.604265138506889343e-02,9.047021484375000000e+01,8.662797927856445312e+00,9.960136413574218750e+01
1.110214507207274437e-04,-1.273152679204940796e-01,-2.674706652760505676e-02,9.018151855468750000e+01,8.397327423095703125e+00,9.868811798095703125e+01
3.405959345400333405e-03,-1.235221028327941895e-01,-2.581805922091007233e-02,8.979689025878906250e+01,7.943818569183349609e+00,9.776861572265625000e+01
6.094637792557477951e-03,-1.187783032655715942e-01,-2.490536496043205261e-02,8.952487945556640625e+01,7.296964168548583984e+00,9.681996154785156250e+01
7.234178483486175537e-03,-1.125540733337402344e-01,-2.316422574222087860e-02,8.911500549316406250e+01,6.572500705718994141e+00,9.577091979980468750e+01
6.416485179215669632e-03,-1.065430641174316406e-01,-1.983735710382461548e-02,8.867392730712890625e+01,6.140523910522460938e+00,9.471557617187500000e+01
5.083181895315647125e-03,-1.008731126785278320e-01,-1.865024864673614502e-02,8.833818054199218750e+01,5.839183807373046875e+00,9.371592712402343750e+01
6.281156558543443680e-03,-9.666217863559722900e-02,-1.900942251086235046e-02,8.804588317871093750e+01,5.597790241241455078e+00,9.278704833984375000e+01
9.247315116226673126e-03,-9.417958557605743408e-02,-1.977738924324512482e-02,8.783703613281250000e+01,5.461388587951660156e+00,9.190793609619140625e+01
1.160299777984619141e-02,-9.270881861448287964e-02,-2.103158459067344666e-02,8.761282348632812500e+01,5.235324859619140625e+00,9.099260711669921875e+01
1.242768485099077225e-02,-9.153601527214050293e-02,-2.023145370185375214e-02,8.728784179687500000e+01,4.800203323364257812e+00,8.991843414306640625e+01
1.068939920514822006e-02,-8.976744115352630615e-02,-1.710981130599975586e-02,8.685772705078125000e+01,4.312359809875488281e+00,8.874070739746093750e+01
7.126336917281150818e-03,-8.685821294784545898e-02,-1.293485797941684723e-02,8.634800720214843750e+01,3.864745140075683594e+00,8.750784301757812500e+01
4.511803388595581055e-03,-8.324845880270004272e-02,-8.672350086271762848e-03,8.580677795410156250e+01,3.650742053985595703e+00,8.634948730468750000e+01
5.258510820567607880e-03,-8.041694760322570801e-02,-8.008053526282310486e-03,8.552122497558593750e+01,3.312384605407714844e+00,8.532537841796875000e+01
9.583109989762306213e-03,-7.925881445407867432e-02,-9.803107008337974548e-03,8.517878723144531250e+01,2.861236810684204102e+00,8.435610961914062500e+01
1.372573710978031158e-02,-7.946002483367919922e-02,-1.048796623945236206e-02,8.495639801025390625e+01,2.737762451171875000e+00,8.348042297363281250e+01
1.536619104444980621e-02,-7.938546687364578247e-02,-1.398189179599285126e-02,8.478747558593750000e+01,2.563252925872802734e+00,8.260118103027343750e+01
1.543241739273071289e-02,-7.915338873863220215e-02,-1.494227629154920578e-02,8.448934173583984375e+01,2.528336048126220703e+00,8.171737670898437500e+01
1.445195637643337250e-02,-7.936857640743255615e-02,-1.722498051822185516e-02,8.432711791992187500e+01,2.226262569427490234e+00,8.087202453613281250e+01
1.492073386907577515e-02,-7.943789660930633545e-02,-1.919161155819892883e-02,8.404476165771484375e+01,1.700464844703674316e+00,8.005990600585937500e+01
1.634909212589263916e-02,-7.937835156917572021e-02,-1.975236833095550537e-02,8.383425140380859375e+01,1.212580204010009766e+00,7.933406066894531250e+01
1.730871945619583130e-02,-7.934910804033279419e-02,-2.189654484391212463e-02,8.361102294921875000e+01,6.529220342636108398e-01,7.864357757568359375e+01
1.705921255052089691e-02,-7.953631877899169922e-02,-2.180177345871925354e-02,8.330688476562500000e+01,3.479391932487487793e-01,7.796092224121093750e+01
1.577160134911537170e-02,-7.985557615756988525e-02,-2.259570732712745667e-02,8.310212707519531250e+01,8.995294570922851562e-02,7.732288360595703125e+01
1.519539207220077515e-02,-8.020791411399841309e-02,-2.384163066744804382e-02,8.280569458007812500e+01,-1.704112291336059570e-01,7.670198059082031250e+01
1.464974228292703629e-02,-8.043347299098968506e-02,-2.474913373589515686e-02,8.246800231933593750e+01,-3.530116975307464600e-01,7.608506011962890625e+01
1.300793327391147614e-02,-8.026700466871261597e-02,-2.740611508488655090e-02,8.215243530273437500e+01,-3.967305719852447510e-01,7.542942810058593750e+01
1.028858870267868042e-02,-7.981808483600616455e-02,-3.189633041620254517e-02,8.197172546386718750e+01,-5.214905738830566406e-01,7.468376159667968750e+01
6.868395954370498657e-03,-7.870712876319885254e-02,-3.664047271013259888e-02,8.178305053710937500e+01,-5.608623027801513672e-01,7.381241607666015625e+01
2.768930746242403984e-03,-7.680884003639221191e-02,-4.014062136411666870e-02,8.169741821289062500e+01,-6.231279969215393066e-01,7.283662414550781250e+01
-2.125969622284173965e-03,-7.473625242710113525e-02,-3.943948447704315186e-02,8.128162384033203125e+01,-5.455228686332702637e-01,7.172047424316406250e+01
-7.926879450678825378e-03,-7.376953959465026855e-02,-3.394584357738494873e-02,8.070460510253906250e+01,-1.800620555877685547e-02,7.057815551757812500e+01
-1.186635158956050873e-02,-7.407970726490020752e-02,-3.004479408264160156e-02,7.997418212890625000e+01,6.005303859710693359e-01,6.945596313476562500e+01
-1.417852286249399185e-02,-7.381854951381683350e-02,-2.256902121007442474e-02,7.899967956542968750e+01,1.929226160049438477e+00,6.823818969726562500e+01
-1.857430487871170044e-02,-7.257790863513946533e-02,-1.612532511353492737e-02,7.794380187988281250e+01,3.707383394241333008e+00,6.693588256835937500e+01
-2.552867680788040161e-02,-7.076914608478546143e-02,-8.623028174042701721e-03,7.654684448242187500e+01,5.642462253570556641e+00,6.545667266845703125e+01
-3.508973121643066406e-02,-6.817719340324401855e-02,3.601202741265296936e-03,7.477371978759765625e+01,7.445640563964843750e+00,6.366273880004882812e+01
-4.684409499168395996e-02,-6.505605578422546387e-02,1.991312764585018158e-02,7.250567626953125000e+01,8.835638046264648438e+00,6.148765182495117188e+01
-6.006953865289688110e-02,-6.222068518400192261e-02,4.243214428424835205e-02,6.955431365966796875e+01,9.672722816467285156e+00,5.890169525146484375e+01
-7.366193830966949463e-02,-6.093395128846168518e-02,6.743063032627105713e-02,6.595134735107421875e+01,9.582557678222656250e+00,5.590934753417968750e+01
-8.493649214506149292e-02,-6.151225417852401733e-02,9.347096830606460571e-02,6.171514892578125000e+01,8.657520294189453125e+00,5.258631134033203125e+01
-9.331761300563812256e-02,-6.256637722253799438e-02,1.198409646749496460e-01,5.693167877197265625e+01,6.703373908996582031e+00,4.886230468750000000e+01
-1.017326563596725464e-01,-6.228754669427871704e-02,1.474055945873260498e-01,5.158018493652343750e+01,4.086992740631103516e+00,4.461146545410156250e+01
-1.135246902704238892e-01,-6.141883879899978638e-02,1.763503849506378174e-01,4.550981140136718750e+01,1.209072113037109375e+00,3.979228973388671875e+01
-1.309260129928588867e-01,-6.130450963973999023e-02,2.041770070791244507e-01,3.875390625000000000e+01,-1.379669189453125000e+00,3.441104507446289062e+01
-1.509483158588409424e-01,-6.244896352291107178e-02,2.264766693115234375e-01,3.153445816040039062e+01,-3.802065849304199219e+00,2.852088356018066406e+01
-1.708695888519287109e-01,-6.360819935798645020e-02,2.458546161651611328e-01,2.375407409667968750e+01,-6.097686767578125000e+00,2.208378219604492188e+01
-1.914043426513671875e-01,-6.426376849412918091e-02,2.652992308139801025e-01,1.559177207946777344e+01,-8.239842414855957031e+00,1.516394424438476562e+01
-2.096423059701919556e-01,-6.593050062656402588e-02,2.808735370635986328e-01,7.132805824279785156e+00,-1.091821861267089844e+01,7.903975486755371094e+00
-2.227950096130371094e-01,-6.898553669452667236e-02,2.946891188621520996e-01,-1.501206398010253906e+00,-1.410242271423339844e+01,2.844967842102050781e-01
-2.320709824562072754e-01,-7.310672104358673096e-02,3.045346736907958984e-01,-1.017991924285888672e+01,-1.758370971679687500e+01,-7.664017677307128906e+00
-2.398066967725753784e-01,-7.812781631946563721e-02,3.101620674133300781e-01,-1.878294563293457031e+01,-2.056565856933593750e+01,-1.576910591125488281e+01
-2.460735589265823364e-01,-8.486162126064300537e-02,3.080848455429077148e-01,-2.715591430664062500e+01,-2.276582336425781250e+01,-2.378573608398437500e+01
-2.494631111621856689e-01,-9.235020726919174194e-02,2.978036701679229736e-01,-3.509200286865234375e+01,-2.382667541503906250e+01,-3.161356735229492188e+01
-2.499222159385681152e-01,-9.745754301548004150e-02,2.822973132133483887e-01,-4.232974243164062500e+01,-2.358249282836914062e+01,-3.922334289550781250e+01
-2.479818016290664673e-01,-9.956061094999313354e-02,2.640863955020904541e-01,-4.894304656982421875e+01,-2.234741973876953125e+01,-4.665174865722656250e+01
-2.464044839143753052e-01,-1.007277369499206543e-01,2.470428049564361572e-01,-5.509597778320312500e+01,-2.008187484741210938e+01,-5.380622482299804688e+01
-2.439472079277038574e-01,-1.035286486148834229e-01,2.294528782367706299e-01,-6.079892730712890625e+01,-1.711203575134277344e+01,-6.051488494873046875e+01
-2.369529604911804199e-01,-1.079195886850357056e-01,2.105176448822021484e-01,-6.594268035888671875e+01,-1.387097644805908203e+01,-6.668225097656250000e+01
-2.238360345363616943e-01,-1.123565435409545898e-01,1.920665502548217773e-01,-7.051097869873046875e+01,-1.069406890869140625e+01,-7.228047180175781250e+01
-2.075802385807037354e-01,-1.156406104564666748e-01,1.746743470430374146e-01,-7.449620056152343750e+01,-7.696107387542724609e+00,-7.732669830322265625e+01
-1.902626901865005493e-01,-1.185450479388237000e-01,1.572273522615432739e-01,-7.795083618164062500e+01,-4.947340011596679688e+00,-8.179248046875000000e+01
-1.723576486110687256e-01,-1.214992925524711609e-01,1.384273916482925415e-01,-8.089358520507812500e+01,-2.243167400360107422e+00,-8.566850280761718750e+01
-1.541797667741775513e-01,-1.241542100906372070e-01,1.184049993753433228e-01,-8.330010223388671875e+01,6.017373800277709961e-01,-8.890155792236328125e+01
-1.346259415149688721e-01,-1.258124560117721558e-01,9.809553623199462891e-02,-8.524828338623046875e+01,3.468824386596679688e+00,-9.146496582031250000e+01
-1.142694354057312012e-01,-1.258947551250457764e-01,7.988163828849792480e-02,-8.682673645019531250e+01,6.353643417358398438e+00,-9.335628509521484375e+01
-9.444957971572875977e-02,-1.243300661444664001e-01,6.185036525130271912e-02,-8.802125549316406250e+01,8.765424728393554688e+00,-9.468206787109375000e+01
-7.626374065876007080e-02,-1.206489801406860352e-01,4.552495479583740234e-02,-8.894900512695312500e+01,1.046582794189453125e+01,-9.561393737792968750e+01
-6.013191863894462585e-02,-1.154576241970062256e-01,3.304372727870941162e-02,-8.964683532714843750e+01,1.129738616943359375e+01,-9.624766540527343750e+01
-4.643837362527847290e-02,-1.113108322024345398e-01,2.453992888331413269e-02,-9.038430786132812500e+01,1.157545185089111328e+01,-9.658023071289062500e+01
-3.576875478029251099e-02,-1.094615384936332703e-01,1.853099092841148376e-02,-9.106554412841796875e+01,1.167287158966064453e+01,-9.656207275390625000e+01
-2.676071412861347198e-02,-1.088890209794044495e-01,1.069748587906360626e-02,-9.157258605957031250e+01,1.165228462219238281e+01,-9.626238250732421875e+01
-1.754031889140605927e-02,-1.081409007310867310e-01,2.685351064428687096e-03,-9.190253448486328125e+01,1.147732543945312500e+01,-9.570952606201171875e+01
-8.161062374711036682e-03,-1.062161698937416077e-01,-4.307829774916172028e-03,-9.200741577148437500e+01,1.117522525787353516e+01,-9.496439361572265625e+01
5.530496127903461456e-04,-1.029708981513977051e-01,-1.134007982909679413e-02,-9.188821411132812500e+01,1.054667758941650391e+01,-9.409638977050781250e+01
8.750775828957557678e-03,-9.923692047595977783e-02,-1.816254667937755585e-02,-9.152298736572265625e+01,9.395640373229980469e+00,-9.321330261230468750e+01
1.593775674700737000e-02,-9.491740167140960693e-02,-2.175668254494667053e-02,-9.104673767089843750e+01,8.129127502441406250e+00,-9.231466674804687500e+01
2.012232318520545959e-02,-9.019728004932403564e-02,-2.305701933801174164e-02,-9.042776489257812500e+01,6.954771518707275391e+00,-9.146916198730468750e+01
2.029451355338096619e-02,-8.563446998596191406e-02,-2.415171079337596893e-02,-8.979267883300781250e+01,5.944898605346679688e+00,-9.076589965820312500e+01
1.768046617507934570e-02,-8.155169337987899780e-02,-2.394232526421546936e-02,-8.909973907470703125e+01,5.189384937286376953e+00,-9.021740722656250000e+01
1.429830677807331085e-02,-7.771810144186019897e-02,-2.399839833378791809e-02,-8.832836914062500000e+01,4.370604038238525391e+00,-8.984375000000000000e+01
1.266390644013881683e-02,-7.466289401054382324e-02,-2.113360911607742310e-02,-8.765802001953125000e+01,3.368872165679931641e+00,-8.961096954345703125e+01
1.308732852339744568e-02,-7.283481955528259277e-02,-1.532324403524398804e-02,-8.701222229003906250e+01,2.297098636627197266e+00,-8.939910888671875000e+01
1.493153907358646393e-02,-7.123206555843353271e-02,-9.757152758538722992e-03,-8.633968353271484375e+01,1.192361116409301758e+00,-8.922425842285156250e+01
1.747282035648822784e-02,-6.912688910961151123e-02,-6.285841111093759537e-03,-8.559188842773437500e+01,1.803958415985107422e-02,-8.915019226074218750e+01
1.829936355352401733e-02,-6.606687605381011963e-02,-3.839475102722644806e-03,-8.484468078613281250e+01,-7.782624959945678711e-01,-8.919703674316406250e+01
1.661731675267219543e-02,-6.194970756769180298e-02,-1.370681449770927429e-03,-8.408830261230468750e+01,-7.224087715148925781e-01,-8.929071044921875000e+01
1.178052462637424469e-02,-5.763175338506698608e-02,-2.190823433920741081e-04,-8.336351013183593750e+01,3.960360884666442871e-01,-8.935238647460937500e+01
4.822106566280126572e-03,-5.463977903127670288e-02,4.897597245872020721e-04,-8.278398132324218750e+01,2.195046186447143555e+00,-8.945077514648437500e+01
-1.855474431067705154e-03,-5.377864465117454529e-02,3.312258748337626457e-03,-8.248562622070312500e+01,4.127219200134277344e+00,-8.958102416992187500e+01
-6.083881482481956482e-03,-5.449450388550758362e-02,8.903814479708671570e-03,-8.248325347900390625e+01,5.780728816986083984e+00,-8.964132690429687500e+01
-7.122864015400409698e-03,-5.534297600388526917e-02,1.437078509479761124e-02,-8.263038635253906250e+01,6.492272853851318359e+00,-8.975939178466796875e+01
-5.920921452343463898e-03,-5.523698031902313232e-02,2.144052088260650635e-02,-8.302368164062500000e+01,6.195572853088378906e+00,-8.995371246337890625e+01
